"Type.1","Type.2","sample.ID","n","avg.dp17O","avg.dp18O","avg.D17O","sd.dp17O","sd.dp18O","sd.D17O"
"Water","Ian's Samples","OLK2","2","-3.52288732309337","-6.69702584471866","13.1423229180932","0.191049462044326","0.35354829395024","4.37596283860093"
"Water","Ian's Samples","OLK7","1","-3.27285804784771","-6.2685842559124","36.9544392740346",NA,NA,NA
"Water","Ian's Samples","OLK9","1","-4.92867890866909","-9.3833953277862","25.7538244020239",NA,NA,NA
"Water","Ian's Samples","OLK10","1","-4.35218105703927","-8.27721404078344","18.1879564943879",NA,NA,NA
"Water","Ian's Samples","OLK11","1","-5.02561860888908","-9.6016469233321","44.0509666302651",NA,NA,NA
"Carbonate","Ian's Samples","PVC19","1","10.6820981876263","20.2244240893695","3.60226843914256",NA,NA,NA
"CarbonateStd","NBS-18","NBS-18","13","2.14666410968518","4.15169482288467","-45.4307567979267","1.66365449363007","3.19726896658646","31.0418425542969"
"Carbonate","Ian's Samples","TC-CS1","4","11.6561098636424","22.2092946405213","-70.3977065528551","2.54835773434322","4.84852736361635","36.3613523375969"
"Water","Ian's Samples","OLK14","1","-3.6869819286153","-7.01566343520606","17.2883651734983",NA,NA,NA
"Carbonate","Ian's Samples","TC-CS2","4","12.9631170059969","24.6827112622932","-69.3545404938812","2.05041246858931","3.90507611883188","11.9472914152778"
"Carbonate","Ian's Samples","ULC1-6","2","8.81221866504934","16.7684523595421","-41.5241807888798","1.04652808872616","2.00146715519326","10.2465692158841"
"Carbonate","Ian's Samples","WLC-B-g","1","12.6948682380734","24.1764382655229","-70.2911661226522",NA,NA,NA
"CarbonateStd","Carrara","Carrara","2","13.0300920706437","24.7873117008282","-57.6085073936217","0.45521884475434","0.87767587210696","8.19401571815449"
"Water","Ian's Samples","OLK 15","1","-4.03827645702751","-7.72391119415883","39.9486534883486",NA,NA,NA
"Water","Ian's Samples","UtLk2","1","-8.0442442465302","-15.2062469211437","-15.3458721663426",NA,NA,NA
"Water","Ian's Samples","UtLk3","1","-6.97887862225222","-13.250934744143","17.6149226552731",NA,NA,NA
"Water","Ian's Samples","UtLk4","1","-6.63078873626105","-12.5469638785874","-5.99180836692259",NA,NA,NA
"Water","Ian's Samples","UtLk5","1","-6.57686103677211","-12.4983575450391","22.2717470085563",NA,NA,NA
"Water","Ian's Samples","UtLk6","1","-4.13108684569494","-7.79841543872804","-13.5234940465301",NA,NA,NA
"Water","Ian's Samples","UtLk7","1","-4.34239872389853","-8.17931402144786","-23.7209205740605",NA,NA,NA
"Carbonate","Ian's Samples","PLC3-g","3","14.2339122835627","27.1840551821936","-119.268852635494","2.1966236258768","4.21107329560941","26.8359049375298"
"Carbonate","Ian's Samples","OLP-A","1","8.81148331330694","16.7953129416958","-56.4419199084454",NA,NA,NA
"Carbonate","Ian's Samples","WLC-B-m","2","9.69491690391273","18.612684143402","-132.580323803504","3.5772944948854","6.88302415601144","56.9422594886098"
"Carbonate","Ian's Samples","TC-1432","4","11.4083524828763","21.7511669180606","-76.2636498597312","2.94926146709135","5.62662204510914","22.0823217550046"
"Carbonate","Ian's Samples","ULC3-g","2","8.208516815176","15.6566240655159","-58.1806914164104","0.763831018969078","1.45528546925117","4.55970879554491"
"Water","Ian's Samples","Tahoe27","1","-3.03298432871333","-5.76975440881092","13.4459991388343",NA,NA,NA
"Water","Ian's Samples","Tahoe28","1","-2.66633862281876","-4.99491781244063","-29.0220178501066",NA,NA,NA
"Water","Ian's Samples","Tahoe60","1","-5.94662980091466","-11.3063982868015","23.1484945165246",NA,NA,NA
"WaterStd","GISP","GISP","8","-13.5943602763818","-25.8263081915299","41.9304487460286","0.271115408375312","0.517841237456264","34.1584375714825"
"Water","Ian's Samples","Tahoe30","1","-2.40804402197603","-4.51435944981707","-24.46223247262",NA,NA,NA
"Carbonate","Ian's Samples","CC4-1","4","11.6926564953302","22.3432359244792","-104.57207279481","0.906747930462488","1.71612240201485","17.3089088773908"
"Carbonate","Ian's Samples","CC4-6","3","12.2149911462719","23.4018857117444","-141.204509529174","1.70165512256488","3.22446521886956","16.4133103020994"
"Carbonate","Ian's Samples","CC4-14","3","11.2385133093459","21.4832229511758","-104.628408874969","0.999616768474402","1.93863503005917","24.2956673188959"
"Carbonate","Ian's Samples","CC4-13","8","13.2769815423319","25.3599540346446","-113.074187960459","1.92271078172463","3.68205177902203","31.3177507736277"
"Carbonate","Ian's Samples","CC4-16","2","12.741068359955","24.3422243425427","-111.626092907583","0.530345090022783","0.987241968199683","9.08133081333497"
"Water","Uncategorized","TaylorMelt","2","-22.2727709812227","-42.2317314461815","25.5832223610763","0.0141472301938093","0.0671831232425506","21.3254588782535"
"Water","Uncategorized","Tahoe11","1","-2.99365206610751","-5.84518908204263","92.6077692110026",NA,NA,NA
"Water","Uncategorized","Tahoe3","1","-2.82682272312895","-5.26899202950526","-44.7949315501734",NA,NA,NA
"Water","Uncategorized","Tahoe22","1","-3.82628902100631","-7.39193373006006","76.6519884653953",NA,NA,NA
"Water","Uncategorized","Tahoe17","1","-2.81843837969854","-5.45171066415588","60.0648509757655",NA,NA,NA
"Water","Uncategorized","Tahoe1","1","-2.89086106222868","-5.648763419608","91.6860233243373",NA,NA,NA
"Water","Uncategorized","Tahoe26","1","-2.81110583528777","-5.51790831983077","102.349757582876",NA,NA,NA
"Water","Uncategorized","Tahoe14","2","-2.90904592508139","-5.67974389467893","89.8588513090889","0.0742636483773112","0.001177053438016","73.6421641620352"
"Water","Uncategorized","Tahoe20","1","-2.94004387136459","-5.60218619113548","17.910437554947",NA,NA,NA
"Water","Uncategorized","TahoeRiver47","1","-5.67679062664651","-10.8274486308357","40.1022504347326",NA,NA,NA
"Water","Uncategorized","TahoeRiver55","2","-7.55061521574792","-14.3855362735782","44.9479367013898","0.393633492702983","0.651475560236381","49.6543968981404"
"Water","Uncategorized","TahoeRiver38","1","-5.95599888593665","-11.4139081498057","70.5446171607669",NA,NA,NA
"Water","Uncategorized","Tahoe9","2","-2.6637225137093","-5.04590560123887","0.515643744833701","0.444021395963948","0.922759380084245","43.195556720532"
"Water","Uncategorized","Tahoe18","1","-2.78780370947579","-5.2616871204415","-9.63290988267929",NA,NA,NA
"Water","Uncategorized","Tahoe24","1","-2.93239665762427","-5.58794394719451","18.0377464944255",NA,NA,NA
"Water","Uncategorized","TahoeRiver53","1","-8.1262191232468","-15.4693277419409","41.5859244979764",NA,NA,NA
"Water","Uncategorized","TahoeRiver46","1","-6.41333765376314","-12.1981179202957","27.268608152994",NA,NA,NA
"Water","Uncategorized","TahoeRiver40","1","-6.64889294433237","-12.6711397616204","41.468849803195",NA,NA,NA
"Water","Uncategorized","TahoeRiver39","1","-6.88714250959606","-13.1438871965032","52.8299301576309",NA,NA,NA
"Water","Uncategorized","FurnaceH2O","1","10.1810239438623","20.0388221006876","-399.474125300745",NA,NA,NA
"Carbonate","K-Pg","364-77D-40R-10-11cm","1","12.8967658424207","24.5973324940086","-90.6257144158151",NA,NA,NA
"Water","Uncategorized","Tahoe Snow 64","2","-5.56795689674249","-10.6199938165889","39.3998384164464","0.109094868498169","0.220276153360928","7.21094047637632"
"Water","Uncategorized","LakeVic1","2","1.61074281662875","3.05516717391518","-2.38545119846167","0.248437687852451","0.456457237262372","7.42826657791786"
"Water","Uncategorized","SimbaDam","3","1.64608568117666","3.11049828646389","3.74258592372968","0.473141063049977","0.912739347474459","8.81543847939069"
"Water","Uncategorized","Olbalbal Sump","2","1.86944862564663","3.5092573934927","16.5607218824801","0.0608875847908203","0.132302243033948","8.96799953110772"
"Water","Uncategorized","SeroneraRiver1","4","2.1153711322922","4.00760776048893","-0.645765245955823","0.111929466822433","0.226140502411475","13.3077038234961"
"Carbonate","Ian's Samples","PV60","2","8.7417162033469","16.6579829651275","-53.6988022404417","1.59496780280599","3.05889716516694","20.1299004021487"
"Carbonate","Ian's Samples","PV55","1","10.4304393553861","19.945898579779","-100.995094737211",NA,NA,NA
"Carbonate","Ian's Samples","PV50","2","10.2563731013629","19.6372609287818","-112.100669033958","0.967077998619574","1.8445133415835","6.82504573651558"
"Carbonate","Ian's Samples","PV29","2","9.13090508457717","17.4464565368706","-80.8239668904816","0.292777812991576","0.549535999706224","2.62280514668742"
"Carbonate","Ian's Samples","PV22","2","10.2682775554422","19.6355884147947","-99.313127569418","0.275609431873608","0.534075741297297","6.38255953136362"
"Carbonate","Serengeti Soils","18-55-49A","1","11.8432904112479","22.6144138180311","-97.12008467248",NA,NA,NA
"Carbonate","Serengeti Soils","18-55-236AC","1","16.8732130745179","32.1844222737123","-120.161886002151",NA,NA,NA
"Water","Uncategorized","TumbiliCampRain2","2","-0.113835624626535","-0.238806946406019","12.254443075843","0.413259268169355","0.787300157165988","2.43521481428583"
"Water","Uncategorized","OlduvaiRiverBottom","2","-0.687845177532731","-1.36383973811392","32.2622041914189","0.0453240742191757","0.0841914121743578","0.871008591114777"
"Water","Uncategorized","TwiggaRestHouseRain","2","-0.009927456656922","-0.0368580840758395","9.53361173512107","0.159836995136949","0.28836287168709","7.58139888616616"
"Water","Uncategorized","RuwanaRiver","2","0.301450417164943","0.541884652707261","15.3353205355096","0.241193792143814","0.462681406011839","3.10199023043725"
"Water","Uncategorized","SeroneraRiver2","3","0.509065647388801","0.953858349672405","5.42843876176942","0.208500615906022","0.352707551254373","22.5361627981623"
"Water","Uncategorized","NjoroSpring","2","-2.77849377223521","-5.30832425602043","24.3014349435742","0.0819836168463023","0.157837998057878","1.35484612826264"
"Water","Uncategorized","SekeiSpring","2","-2.85461691840112","-5.45573712483928","26.0122835140167","0.205432993200516","0.354379446854465","18.3206452613565"
"Water","Uncategorized","TumbiliCampRain1","2","-1.99320402244645","-3.83735043748152","32.9170085437859","0.0552223204838753","0.102143306555443","1.29065462260301"
"Water","Uncategorized","GrumetiRiver1","2","0.163868569539928","0.315163294406328","-2.53764990661278","0.162690505270599","0.292983144819411","7.99540480594972"
"Water","Uncategorized","Lake Victoria 2","2","1.53826665593548","2.92286997635976","-5.00869158246253","0.0368981362798892","0.0821970321386033","6.50189668929656"
"Water","Uncategorized","Kundayo Rain","2","1.35392969979877","2.57341887678327","-4.83546714280503","0.0202889308570498","0.0461299086880481","4.06766093024395"
"Water","Uncategorized","Mokasi River","2","1.46830918710456","2.80385561778113","-12.1265790838805","0.187307131611135","0.338867692268214","8.38499009351631"
"Water","Uncategorized","TahoeRiver51","1","-8.62262837428894","-16.4029013034545","38.1035139350416",NA,NA,NA
"Water","Uncategorized","GrumetiRiver2","3","-0.0773129661021517","-0.125053877743503","-11.2845186535814","0.798022658606","1.48217096164497","15.456504083941"
"Water","Uncategorized","Mbalageti River 1","2","0.800599238983648","1.51210983145194","2.20524797702504","0.251424178314088","0.479814538160053","1.91789783442043"
"Water","Uncategorized","Lake Masek 2","2","0.697600592318039","1.31039113414969","5.71407348700249","0.0102265164315285","0.0442001229162086","13.1111484682308"
"Water","Uncategorized","Nyabogati River 1","2","2.1753794840445","4.15319136035295","-17.5055542218552","0.354831389505013","0.654916470008328","9.03549334062482"
"Water","Uncategorized","SimbaKopjes","2","3.45344318402871","6.58775637152641","-24.8921801372383","0.022731817353735","0.0609662247797009","9.45834932994953"
"Water","Uncategorized","Lake Ndutu","3","3.64293835320521","6.9679490033068","-36.1387205407764","0.101496312645641","0.178403295724895","13.5244776941429"
"Water","Uncategorized","Tahoe7","1","-2.19437536457708","-4.09747839880321","-30.9067700089858",NA,NA,NA
"Water","Uncategorized","Tahoe12","1","-2.75421556275456","-5.21021268511877","-3.22326501185355",NA,NA,NA
"Carbonate","Ian's Samples","PV0-g","1","13.9818393682273","26.6608138786656","-95.0703597081774",NA,NA,NA
"Carbonate","Ian's Samples","PV0-m","1","11.6112749909325","22.1548204189747","-86.4701902861583",NA,NA,NA
"Carbonate","Ian's Samples","PV3-m","2","9.5316014462663","18.2586238143371","-108.951927703699","0.00758338266819652","0.0116297170302922","1.4428920762094"
"Carbonate","Ian's Samples","PV5-m","1","10.1889375255053","19.4598547681307","-85.8657920677249",NA,NA,NA
"Carbonate","Ian's Samples","FW2-g","1","15.1098275272088","28.8440710811378","-119.842003631904",NA,NA,NA
"Carbonate","Ian's Samples","FW2-m","2","13.2009657459634","25.2196495060801","-115.009193246863","0.451472927720204","0.837642183351145","9.19785491082594"
"Carbonate","Ian's Samples","FW3-m","1","13.1484903269648","25.090287089969","-99.1812565387801",NA,NA,NA
"Carbonate","Ian's Samples","GSF1-g","2","14.8160698735995","28.253367268629","-101.708044236633","0.386966658392733","0.793205843554738","31.8460270041899"
"Carbonate","Ian's Samples","GSF1-m","2","13.7907992489134","26.311387994788","-101.613612334678","0.0742978327734905","0.128077299338554","6.67301872277889"
"CarbonateStd","GON06-OES","GON06-OES","8","20.4067132697798","39.0950476919303","-235.471911559412","1.51974960887748","2.87454253556638","20.4547395813107"
"Water","Uncategorized","PL2","3","-0.135329690832182","-0.191300024995813","-34.3232776343922","0.100356248871432","0.198314629187039","5.7873460306736"
"Water","Uncategorized","PL3","2","-1.87373875949499","-3.49219615790421","-29.8591881215608","0.0133933300264681","0.0199395022194821","23.9213871983583"
"Carbonate","Ian's Samples","TufaSIB7","1","13.9286726173635","26.6280488860203","-130.937194455177",NA,NA,NA
"Carbonate","Ian's Samples","PVC59","3","12.799928295213","24.4822884676729","-126.720015718315","0.416637440222652","0.768977504449561","12.0354576162872"
"Carbonate","Ian's Samples","PVC37","1","8.78489145151701","16.828444393565","-100.527188285284",NA,NA,NA
"Carbonate","Ian's Samples","PVC16","3","9.6127204553494","18.4230073852731","-114.627444074815","0.817126484645847","1.55327864935185","17.7196638210672"
"Carbonate","Ian's Samples","PVC12","3","11.1817109730868","21.3899348483513","-112.174626842672","0.602848978337861","1.11577724624634","14.5957851824306"
"Water","Uncategorized","LakeVictoria1","2","1.99062165012285","3.79091151677384","-10.9796307337369","0.211780310364416","0.431242653515464","15.9158106917425"
"Water","Uncategorized","OlbalbalSump","2","2.45519106680088","4.64020853149279","5.16096217268847","0.195000656494826","0.375026330525368","3.01324602257014"
"Water","Crowdsource","IPL-18W-290","1","-10.8002834184471","-20.5236021849753","36.1785352198289",NA,NA,NA
"WaterStd","USGS50","USGS50","32","2.7229965959283","5.17765429828012","-10.8048735636051","0.209004456675634","0.396043863979378","8.06027264556451"
"Water","Crowdsource","IPL-18W-421","2","1.02605671583729","1.9628858932706","-10.3470358095889","0.290505406689981","0.554193711138511","2.10887279115162"
"Water","Crowdsource","IPL-18W-403","2","2.69407635756187","5.13421025131156","-16.7866551306379","0.143645895709835","0.28233883292817","5.42900807623995"
"Water","Crowdsource","IPL-18W-400","2","2.42045999668647","4.61031498840721","-13.7863171925372","0.14989400599101","0.304715182823888","10.9956105399986"
"Water","Crowdsource","IPL-18W-326","2","1.86000099907869","3.53206739060372","-4.93058316006889","0.41880433514158","0.784000479813447","4.85208180008057"
"Water","Crowdsource","IPL-18W-318","2","1.35594274213589","2.53060079371049","19.7855230567528","0.0935377516375575","0.179015559061086","0.982463546699848"
"Water","Sarah's Waters","A70","2","0.89685065107673","1.74785756260247","-26.0181419773752","0.162138430279024","0.320748822788824","7.21694815348079"
"Water","Crowdsource","IPL-18W-322","2","-0.780320198356252","-1.51451114839875","19.3416879982877","0.0517659174942337","0.0977045780344221","0.177900292056968"
"Water","Crowdsource","IPL-18W-410","5","-1.39291585202913","-2.68202655652264","23.1941698148203","0.252283329706097","0.473716306381755","14.4259492511203"
"Water","Crowdsource","IPL-18W-321","2","-1.45531954594019","-2.80354246676689","24.9508765127318","0.283684995429819","0.560495911096412","12.2568456290887"
"Water","Crowdsource","IPL-18W-325","2","-1.49747399904424","-2.87380286681947","19.8939146364393","0.117463352517754","0.209029349052998","7.09585621777171"
"Water","Crowdsource","IPL-18W-103","2","-1.79745237657032","-3.44794916193959","23.064780933778","0.0383167065263898","0.0713503271088836","0.643733812900265"
"Water","Crowdsource","IPL-18W-110","2","-1.92549155330869","-3.67708655885217","16.010149765258","0.234943508634245","0.449632927426229","2.4626770468068"
"Water","Crowdsource","IPL-18W-105","2","-2.50404632760462","-4.76769372518041","13.295959290631","0.0248618485008944","0.0492461578777425","1.14012285855269"
"Water","Sarah's Waters","J3(15_10_16)","2","-3.47039429377891","-6.63954812753561","35.2871175598844","0.172095993880054","0.313837326605463","6.38988543236744"
"Water","Sarah's Waters","J8(15_04_17)","2","-5.76862310424379","-10.9776447425838","27.5733198404557","0.0810735846767408","0.149876138384452","1.9389836097679"
"Water","Sarah's Waters","J1(15_06_16)","2","-11.073354359225","-21.00587378818","17.7470009340093","0.0869970264164683","0.150083517918917","7.75292895528386"
"Water","Sarah's Waters","T5","1","-8.63480131997067","-16.378407963418","12.998084714047",NA,NA,NA
"Water","Serengeti Waters","18-SS-24-2","1","-0.940047857845102","-1.80167180113053","11.2348531518185",NA,NA,NA
"Water","Serengeti Waters","18-SS-20","4","2.7920390441747","5.2914456329686","-1.84425003272481","0.22452887754076","0.460615892038327","22.7896775711442"
"Water","Serengeti Waters","18-SS-14-1","2","-0.267279656444119","-0.524042329890505","9.41469373806668","0.38163244986797","0.730007259906343","3.81138336257833"
"Water","Serengeti Waters","IPL-18W-422","2","5.05224206825728","9.61725530131493","-25.668730837003","0.0742235687471206","0.119882097834134","10.9258210907025"
"Water","Sarah's Waters","T2","2","-1.89612311248114","-3.64673012618348","29.3503941437382","0.234399671723334","0.438803912616505","2.71120586181726"
"Water","Serengeti Waters","18-SS-27","2","-0.793526205931453","-1.54729429682909","23.4451827943044","0.0506559920499564","0.112236503203245","8.60488164135726"
"Water","Serengeti Waters","18-SS-42","2","-0.466458070069406","-0.907076398540267","12.4782683598535","0.116158992408281","0.219924727144678","0.0387364758927033"
"Water","Serengeti Waters","18-SS-23","2","0.204934379705984","0.354049208991386","17.9963973585324","0.149811793505046","0.259865857848991","12.6026205607791"
"Water","Serengeti Waters","18-SS-25","3","-0.836699614689734","-1.61790029980633","17.5517436080101","0.408922148172889","0.781341937264369","7.49972400741571"
"Water","Serengeti Waters","18-SS-26","2","-0.925491324418351","-1.79682252030715","23.2309663038226","0.328707958943332","0.610808216342031","6.20122071474227"
"Water","Serengeti Waters","18-SS-21","3","-0.758942380005818","-1.55053641173718","59.7408453914133","0.226591976719732","0.443404199017733","9.98655365043557"
"Water","Serengeti Waters","18-SS-22","2","0.358830594420659","0.641972985690475","19.8688579760873","0.268189780730375","0.483855299598313","12.7141825424659"
"Water","Serengeti Waters","18-SS-19","2","0.877965259926374","1.63863102440058","12.768079042865","0.0810710801407629","0.161925288688998","4.42547228702839"
"CarbonateStd","IPL Laser CO2","IPL Laser CO2","17","9.31215722770617","17.7742249064798","-72.6335229151682","1.71596689188519","3.27706848330706","25.0791095618858"
"CarbonateStd","O2 Injection","O2 Injection","9","7.73710898958384","15.2016190153844","-289.345850539103","0.333634122674427","0.635570973017773","6.23351333211428"
"Carbonate","Serengeti Soils","18-SS-79A","3","16.7383992424012","31.8176269783439","-61.3078021643963","0.298778861977206","0.546671397538482","10.148147774234"
"Carbonate","Serengeti Soils","18-SS-236A-C","4","19.2666297390174","36.705781667494","-114.022981419462","0.407568083383963","0.776504863619985","22.1650864489221"
"Carbonate","Serengeti Soils","18-SS-215D-G","5","16.1740735521507","30.8233709064415","-100.666286450418","0.686448597732648","1.31845794448616","27.6979327653529"
"Carbonate","Serengeti Soils","18-SS-78B","3","16.7226934453088","31.8341948834539","-85.7614531549361","0.0570872255347853","0.0793448328126288","17.4770608789457"
"Carbonate","Serengeti Soils","18-SS-80B","2","15.0558449290223","28.64673655267","-69.6319707874189","0.209927663854052","0.394282531774785","1.7464870769719"
"Carbonate","Serengeti Soils","18-SS-81A","4","13.6285385624811","25.931070763438","-63.0668006141931","1.10208226928821","2.08098585483391","6.3061856537213"
"Carbonate","Serengeti Soils","18-SS-69","3","15.8899314131593","30.2287794538718","-70.864138484975","0.622864152783658","1.17559439187687","3.02867579299495"
"Carbonate","Serengeti Soils","18-SS-70A","2","14.1187914096181","26.8703935553932","-68.7763876295331","0.700410648117854","1.32874885251663","1.16874601098526"
"Carbonate","Serengeti Soils","18-SS-71A","2","13.6772031385204","26.0350556173239","-69.3062274266321","0.775826328259991","1.49006143638797","10.9261101528918"
"Carbonate","Serengeti Soils","18-SS-72B","1","14.5740701684746","27.7418755380538","-73.6401156178589",NA,NA,NA
"Carbonate","Serengeti Soils","18-SS-73B","2","14.2006756920356","27.0260302651776","-69.0682879780817","0.325404529065528","0.623412487280127","3.75726421837035"
"Carbonate","Serengeti Soils","18-SS-49A","2","14.1489101698192","26.9240305399248","-66.977955260992","0.353106802733771","0.676087713326749","3.86750990269315"
"Water","Phoebe's Waters","CAR3.1","1","-5.77278832932344","-11.000627628872","35.5430587209709",NA,NA,NA
"Water","Phoebe's Waters","CAR3.15","2","-3.50662838737966","-6.67819616029117","19.4591852540799","0.0853459879824909","0.166973433425265","2.81598486605142"
"Water","Phoebe's Waters","MAC 10.1","2","-2.80375285938071","-5.49516390972423","97.6936849536804","0.0338207669293103","0.219535840400965","82.0941568024039"
"Water","Phoebe's Waters","MAJ 3.15","4","-2.14081869010866","-4.06560315466901","5.81977555657309","0.127917248609433","0.241176695845987","7.32339554622704"
"Water","Phoebe's Waters","MAJ 3.1","2","-0.184987207717468","-0.284672375509585","-34.6801934484074","0.0607885829477458","0.116788081502637","0.875524085647081"
"Water","Phoebe's Waters","R159_Peru","4","-4.08372628211974","-7.79633625828468","32.7392622545699","0.0805314121897303","0.134494118724894","21.5172125965808"
"Water","Phoebe's Waters","R158_Peru","3","-5.20826982022888","-9.94510039600143","42.743188859873","0.0601143608583714","0.0749682120697693","21.2494283869406"
"Water","Phoebe's Waters","MAJ3.1","1","-0.100174308405713","-0.191333468219831","0.849762814357349",NA,NA,NA
"Water","Phoebe's Waters","R92_Peru","2","-6.2974658068021","-11.9781827772101","27.014699564798","0.0418659702486006","0.090002076135175","5.65512595075312"
"Water","Phoebe's Waters","R206_Peru","2","-6.84351699771593","-13.0105984255937","26.0789709975357","0.00648198312961151","0.0174168229211921","2.71409937279295"
"Water","Phoebe's Waters","R228_Peru","2","-10.3741347610601","-19.7179026384714","36.9178320527359","0.134405723309174","0.260654436242529","3.21981902691703"
"Water","Phoebe's Waters","R229_Peru","1","-10.3470507854677","-19.6500990617088","28.2015191145977",NA,NA,NA
"Carbonate","Serengeti Soils","18-SS-235A-C","1","17.2802088046861","32.9505382384369","-117.675385208581",NA,NA,NA
"Carbonate","Serengeti Soils","18-SS-215A","2","15.1858989537995","28.9663307254015","-108.323669212502","1.17910233341496","2.22658040054701","3.46788192613808"
"Water","Phoebe's Waters","MAJ 2.15.18","1","-1.14087103416748","-2.21432667081147","28.293448020974",NA,NA,NA
"Water","Phoebe's Waters","MAJ 2.1.18","2","-2.67425346442421","-5.10431648755569","20.825641005187","0.00900118526837592","0.0143619573861025","1.41807176851846"
"Water","Crowdsource","IPL-18W-251","1","-9.403708099333","-17.8895573956473","41.9782055687801",NA,NA,NA
"Water","Crowdsource","IPL-18W-51","2","-10.3369297734437","-19.63964409095","32.8023065778611","0.289473432384747","0.547035629102957","0.638620218391693"
"Carbonate","Ian's Samples","BLC5-b","2","13.4797196060279","25.7304173440963","-105.940751654905","0.477305151510364","0.907816721669579","2.02207753111801"
"Carbonate","Ian's Samples","BLC5-g","2","13.501939390581","25.7568236797396","-97.6635123214756","0.560873661879747","1.06509869426009","1.49844868960317"
"Carbonate","Ian's Samples","BLC1-g","2","14.4161010190178","27.4973062959631","-102.47670525076","0.396006711241928","0.748833197600048","0.622782909128717"
"Carbonate","Ian's Samples","ULC1-b","1","11.9888558642896","22.8524546357647","-77.2401833941221",NA,NA,NA
"Carbonate","Ian's Samples","ULC3-b","2","12.8205724494266","24.4527149229097","-90.4610298697204","0.366467494300039","0.690834570000788","1.70684133960418"
"Carbonate","Atacama","AD10-111","2","14.4448605520034","27.5656408453412","-109.797814336701","0.863541318413489","1.64435068751151","4.67584459257113"
"Carbonate","Atacama","SPN-25-4","2","16.0955619944942","30.665310744939","-95.7220788336353","0.262253417225931","0.496248316523535","0.234306101490047"
"Carbonate","Atacama","SPN-16-3","2","16.319069442849","31.1207542908606","-112.688822725396","0.69911870222919","1.32285419510809","0.651687212146016"
"Carbonate","Joonas' Samples","20849(TrOx20)","2","14.3216872087845","27.3743488028914","-131.968959142187","0.196261117532527","0.299107092606291","38.3325726363903"
"Carbonate","Joonas' Samples","SSG-R9(TrOx16)","1","11.0049916973841","21.1947320907691","-185.826846541967",NA,NA,NA
"Carbonate","Joonas' Samples","20849(TrOx21)","1","15.4364712284589","29.4636663014853","-120.34457872531",NA,NA,NA
"Carbonate","Joonas' Samples","20180903JW03(TrOx1)","1","10.7153867652356","20.604995292687","-164.050749303174",NA,NA,NA
"Carbonate","Joonas' Samples","20180903JW03(TrOx22)","2","12.1056508636883","23.2512810902681","-171.025551973239","1.14555894261011","2.20605570172621","19.2384679013481"
"Carbonate","Joonas' Samples","20857(TrOx18)","2","14.4807824660229","27.6898890531148","-139.478954021698","0.43578965505311","0.803865030536514","11.3489189298517"
"Carbonate","Joonas' Samples","20857(TrOx19)","2","13.8204074888005","26.4358209897535","-137.705993789403","0.561315021373395","1.0480802257577","7.9286621733273"
"Carbonate","Joonas' Samples","20180905JW1(TrOx14)","2","11.1473205345908","21.3954905787374","-149.498490982558","1.04947806171452","1.97381545641413","7.30350072784205"
"Carbonate","Joonas' Samples","20180905JW1(TrOx15)","2","11.786220080969","22.6552982886021","-175.777415412894","0.104668100336779","0.206247334215601","4.23049212905484"
"Carbonate","Joonas' Samples","100919ZW01(TrOx10)","2","12.1038791517461","23.2471975620491","-170.641161015792","0.570235191997647","1.07954082366807","0.237637100901546"
"Carbonate","Joonas' Samples","100919ZW01(TrOx11)","2","12.1662231065711","23.3638318902895","-169.880131501718","0.568998184317022","1.04833867825274","15.4753621995645"
"Carbonate","Joonas' Samples","JW20170829_004(TrOx28)","1","12.7120057043973","24.3968124477887","-169.511268035157",NA,NA,NA
"Carbonate","Joonas' Samples","20180905JW05(TrOx29)","1","11.9884274207087","23.0450517194523","-179.359887162124",NA,NA,NA
"Carbonate","Joonas' Samples","BDM2004-6(TrOx30)","2","13.3521692076504","25.7012144132882","-218.072002565722","0.103627424549077","0.20333257871044","3.73217701000559"
"Water","Sarah's Waters","Junin","2","-2.28116625904574","-4.31197340377303","-4.44430185357913","0.0295263035133614","0.0595068594456228","1.89331827392255"
"Water","Sarah's Waters","Spring","1","-7.50599392764829","-14.2643065123343","25.5599108642208",NA,NA,NA
"Water","Sarah's Waters","J7(15-02-17)","2","-10.9672891404695","-20.8369384901173","34.6143823124275","0.10836552069734","0.196898149451305","4.40329778708773"
"Water","Sarah's Waters","J6(15-01-17)","3","-10.921496046305","-20.7569768914977","38.1877524057632","0.134679213546993","0.242331679196214","6.78862349774743"
"Water","Sarah's Waters","C64","2","-7.56798209724442","-14.3716246758707","20.2357316153092","0.19362877890818","0.355136219555644","6.1168549827937"
"Water","Sarah's Waters","D62","2","-6.83819623726265","-12.9881982205461","19.5724231857257","0.105503805974912","0.184026655204457","8.33773202698054"
"Water","Sarah's Waters","D67","2","-6.72986580226944","-12.7653685421282","10.2487879742292","0.124712252874047","0.241222697454021","2.65333138167089"
"Carbonate","Atacama","BA5#1_A","1","13.8518444940898","26.5254096124859","-153.571781302715",NA,NA,NA
"Carbonate","Atacama","SDT-13.4_A","2","13.6561585461581","26.1289160836077","-139.909145986693","0.618850340945471","1.18185054271065","5.16674560569891"
"Carbonate","Atacama","OQ-11_A","2","14.6941713511716","28.1527704342174","-170.491438095173","1.33868063096141","2.49813112761293","19.6673955817673"
